19710,2060,1,1
19711,2060,1,2
19712,2060,1,3
19713,2060,1,4
19714,2060,1,5
19715,2060,1,6
19716,2060,1,7
19717,2060,1,8
19718,2060,1,9
19719,2060,1,10
19720,2060,1,11
19721,2060,1,12
19722,2060,1,13
19723,2060,1,14
19724,2060,1,15
19725,2060,1,16
19726,2060,1,17
19727,2060,1,18
19728,2060,1,19
19729,2060,1,20
19730,2060,1,21
19731,2060,1,22
19732,2060,1,23
19733,2060,1,24
19734,2060,1,25
19735,2060,1,26
19736,2060,1,27
19737,2060,1,28
19738,2060,1,29
19739,2060,1,30
19740,2060,1,31
19741,2060,2,1
19742,2060,2,2
19743,2060,2,3
19744,2060,2,4
19745,2060,2,5
19746,2060,2,6
19747,2060,2,7
19748,2060,2,8
19749,2060,2,9
19750,2060,2,10
19751,2060,2,11
19752,2060,2,12
19753,2060,2,13
19754,2060,2,14
19755,2060,2,15
19756,2060,2,16
19757,2060,2,17
19758,2060,2,18
19759,2060,2,19
19760,2060,2,20
19761,2060,2,21
19762,2060,2,22
19763,2060,2,23
19764,2060,2,24
19765,2060,2,25
19766,2060,2,26
19767,2060,2,27
19768,2060,2,28
19769,2060,3,1
19770,2060,3,2
19771,2060,3,3
19772,2060,3,4
19773,2060,3,5
19774,2060,3,6
19775,2060,3,7
19776,2060,3,8
19777,2060,3,9
19778,2060,3,10
19779,2060,3,11
19780,2060,3,12
19781,2060,3,13
19782,2060,3,14
19783,2060,3,15
19784,2060,3,16
19785,2060,3,17
19786,2060,3,18
19787,2060,3,19
19788,2060,3,20
19789,2060,3,21
19790,2060,3,22
19791,2060,3,23
19792,2060,3,24
19793,2060,3,25
19794,2060,3,26
19795,2060,3,27
19796,2060,3,28
19797,2060,3,29
19798,2060,3,30
19799,2060,3,31
19800,2060,4,1
19801,2060,4,2
19802,2060,4,3
19803,2060,4,4
19804,2060,4,5
19805,2060,4,6
19806,2060,4,7
19807,2060,4,8
19808,2060,4,9
19809,2060,4,10
19810,2060,4,11
19811,2060,4,12
19812,2060,4,13
19813,2060,4,14
19814,2060,4,15
19815,2060,4,16
19816,2060,4,17
19817,2060,4,18
19818,2060,4,19
19819,2060,4,20
19820,2060,4,21
19821,2060,4,22
19822,2060,4,23
19823,2060,4,24
19824,2060,4,25
19825,2060,4,26
19826,2060,4,27
19827,2060,4,28
19828,2060,4,29
19829,2060,4,30
19830,2060,5,1
19831,2060,5,2
19832,2060,5,3
19833,2060,5,4
19834,2060,5,5
19835,2060,5,6
19836,2060,5,7
19837,2060,5,8
19838,2060,5,9
19839,2060,5,10
19840,2060,5,11
19841,2060,5,12
19842,2060,5,13
19843,2060,5,14
19844,2060,5,15
19845,2060,5,16
19846,2060,5,17
19847,2060,5,18
19848,2060,5,19
19849,2060,5,20
19850,2060,5,21
19851,2060,5,22
19852,2060,5,23
19853,2060,5,24
19854,2060,5,25
19855,2060,5,26
19856,2060,5,27
19857,2060,5,28
19858,2060,5,29
19859,2060,5,30
19860,2060,5,31
19861,2060,6,1
19862,2060,6,2
19863,2060,6,3
19864,2060,6,4
19865,2060,6,5
19866,2060,6,6
19867,2060,6,7
19868,2060,6,8
19869,2060,6,9
19870,2060,6,10
19871,2060,6,11
19872,2060,6,12
19873,2060,6,13
19874,2060,6,14
19875,2060,6,15
19876,2060,6,16
19877,2060,6,17
19878,2060,6,18
19879,2060,6,19
19880,2060,6,20
19881,2060,6,21
19882,2060,6,22
19883,2060,6,23
19884,2060,6,24
19885,2060,6,25
19886,2060,6,26
19887,2060,6,27
19888,2060,6,28
19889,2060,6,29
19890,2060,6,30
19891,2060,7,1
